candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,run_id
Oni su odveli nas u grad.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Bili smo u zelenoj šumi.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Prijatelj je kupio novu količinu mlijeka.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Žena je objasnila mi jedan problem.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Ti si kupio novo košulju.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Moj otac pije čaj sa šećerom.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
U čast rođendana slavili smo zajedno.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Bila sam u školi i učila sam.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Najbolji prijatelj mi je dao jednu knjigu.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Nekoliko djece igralo je van kod mene.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Majka mi je rekla da kupim još jedan kruh.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Rijeka teče preko stjenovitog brda.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Ona me poziva na večeru jutros.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Dvanaest ljudi učio je hrvatski jezik.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
U čast svoje majke slavili smo danas.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Moja sestra se igrala s nekim dječacima.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Svi su bili u velikoj sali sjedali na stolovima.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
Nešto je krivo i iznenada mu se nije obrisalo.,llama3.1:8b,paper_style,SN,70.0,sentence,ollama,20260604_143739
voda,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
kora,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
ljubav,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
mladi,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
gornja,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
sveta,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
njega,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
hladna,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
važno,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
dvorac,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
glava,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
škola,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
krava,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
žena,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
vlaga,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
čista,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
gora,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
hvala,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
vrata,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
glasa,llama3.1:8b,strict_plain_list,SN,70.0,sentence,ollama,20260604_143739
Rječnik odabirom:,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
krv,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
krvariti,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kraj,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kruga,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kul,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kuća,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kućiti,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kuna,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kup,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kukavica,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kukavičina,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kukicima,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kukice,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kućište,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kućnik,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kućnici,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kućišta,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kućištima,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
kučetna,llama3.1:8b,paper_style,S,50.0,word,ollama,20260604_143739
Here is the list of 40 Croatian words:,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
spreman,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
osjeti,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
svjest,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
sušenje,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
zaboravljenost,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
svezna,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
prihvatljivost,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
svečani,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
nasilnost,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
srećan,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
savremeno,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
sadržaj,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
svesni,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
nastavljati,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
spremanost,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
osjetljiv,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
svjestan,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
suđenje,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
zaboravljanje,llama3.1:8b,strict_plain_list,S,50.0,word,ollama,20260604_143739
Hvala vam za pomoć.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Ova knjiga je čudo.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Džepna knjiga sadrži niz strana.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Rječnik hrvatskoga jezika sadrži riječi o različitoj nacionalnosti.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Knjige sadrže niz strana s detaljanom informacijom.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Knjižnici koji imaju značajan broj knjiga moraju biti dostupne široj javnosti.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
"Riječ ""razlog"" pripada kategoriji razumljivih riječi u hrvatskom jeziku.",llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Brojni stručnjaci će vam dati prilagodljive savjete.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Džepna knjiga sadrži niz strana s detaljanom informacijom.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Knjižnice moraju imati priliku da upoznaju brojne čitače.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Sve knjige sadrže detaljan opis autorovog života.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Knjižnice sadrže brojne knjige koje će vam biti interesantne.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Rječnik sadrži detaljan opis razumljivosti hrvatskoga jezika.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
U knjižnici koji sadrže brojne knjige često možete pronaći korisnu informaciju.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Razumljivost i kvaliteta teksta koji se stvara pomoću tih sustava su vrlo značajne karakteristike.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
U knjižnici sadrže brojne knjige koje će vam biti interesantne da pročitate.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Sve knjige u knjižnici sadrže detaljan opis autora.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
U knjižnici koji sadrže brojne knjige možete pronaći korisnu informaciju za sebe i druge čitatelje.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Knjižnice sadrže brojne knjige koje će biti zanimljive za brojne čitače.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Knjižnice sadrže brojne knjige koje će vam biti korisne za daljnju nastavu.,llama3.1:8b,paper_style,S,50.0,sentence,ollama,20260604_143739
Sve je lijepo,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Dva dječaka hajde,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Škola počinje,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Ljudi su zlobni,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Zaduženo vrijeme prolazi,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Vrijeme je vrijeme,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Džamija je slična,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Riječi su tvrdi,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Neke riječi su muke,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Muškarci nose šešir,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Škola je hladno,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Kći jede jelo,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Suvlaznjen čovjek prolazi,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Ovo je lijepo,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Vrijeme prolazi brzo,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Neko će zasiti,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Škola počinje sada,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Ljudi su zaboravili,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Žena jede hranu,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Riječi su tvrdine,llama3.1:8b,strict_plain_list,S,50.0,sentence,ollama,20260604_143739
Pokušavat će se doći do željenog rezultata pretraživanjem u HJP-ovoj bazi podataka.,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
"Klasi S (Niski i svi ostali), riječi koje sadrže:",llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
banka,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
banke,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
banko,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
banku,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
baraka,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
barka,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
basta,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
banotić,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
baštica,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
baza,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bazalja,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bazaljam,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bazenje,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bazu,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bedem,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bezalažnjak,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bezalušak,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
bezanoga,llama3.1:8b,paper_style,S,70.0,word,ollama,20260604_143739
sluh,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
savjetovanje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
središte,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
sviđanje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
slučajni,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
savezavanje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
skrivanje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
savremenik,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
suženje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
sirovina,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
saradnica,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
smanjenje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
suština,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
sukobnik,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
sadružnici,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
spuštanje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
suprotan,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
snimanje,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
svjest,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
svojstva,llama3.1:8b,strict_plain_list,S,70.0,word,ollama,20260604_143739
Suvlađa.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Rastanak je vrlo brz.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Mladi kći se učil čitanju.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Nova škola nije baš dobra.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Gosti su došli s plemenitim darom.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Voda je hladna i čista.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Rijeka je široka i duboka.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Sjeverni vjetar teče kroz grad.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Kći se snažno igrala na travi.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Prva polovica ljeta bila je suha.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Mladi sin jede hranu s velikim uždorom.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Gostio sam u kući svojih rođaka.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Vatra je izgorjela do dna zidova.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
"Nova škola nije baš dobra, a da li će biti loša ili vrlo loša?",llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Stari sin se snažno igrao na trati.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Kći su odveli u školu.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Prva polovica ljeta bila je vrlo vruća.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Sjeverni vjetar dnevno nosio je sneg.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Mladi kći se učil čitanju na početku školstva.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Gosti su došli s velikim darom.,llama3.1:8b,paper_style,S,70.0,sentence,ollama,20260604_143739
Voda je hladna,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Sreda je ljepša,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Škola je sasvim nova,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Zadatak namerno iznosi,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Svet vidi sve,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Korijen čiji život,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Fokus je na šumu,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Budućnost ćak će biti,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Ljepota sad nije glavna,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Nova škola ima svašta,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Visoka će ući u zrak,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Kraj svakog života počinje,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Niska kultura nikada ne može,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Srednja škola ima sve sjajno,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Kružni bazen služi samo za izlaz,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Ljudi koji često gledaju televiziju,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Škola nije baš jako dobila,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Iznenadilo je svako u gradu,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Žena koja voli da jede školjke,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Danas će biti sasvim hladno,llama3.1:8b,strict_plain_list,S,70.0,sentence,ollama,20260604_143739
Napominjem da su ove riječi dobivene korištenjem mrežne stranice https://hjp.znanje.hr/.,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
četiri,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
često,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
češka,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
večer,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
tečnost,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
tekuci,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učenik,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učiniti,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učište,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učiti,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učioce,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učite,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učivši,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učilište,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učio,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učilo,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učiteći,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učinak,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
učinimo,llama3.1:8b,paper_style,SV,50.0,word,ollama,20260604_143739
kružiti,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
bršljena,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
kratka,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
biserčak,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
krupan,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
žutkao,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
šargot,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
vjeran,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
krivičiti,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
krivo,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
živjeti,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
krugači,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
brzih,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
tvrđava,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
brzo,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
šumeti,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
tvrdo,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
krutića,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
zvonači,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
živahno,llama3.1:8b,strict_plain_list,SV,50.0,word,ollama,20260604_143739
Nema razgovora o velikim novinama.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Gledam najnovije vijesti na televiziji.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Školom je potrebna nova knjižnica.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Treba mi novo ručno kazalo.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Hrvati trebaju svoj državni praznik.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
U zemlju dolazi mnogo stranih novina.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Odmah mora biti izgrađena nova škola.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Vrijeme je za novo znanje u školi.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Moramo voditi razglednice naših prijatelja.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Hrvati trebaju svoju nezavisnu državu.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Škola nije uspela da se napravi.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
U zemlji ima mnogo novih šuma.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Treba nam nova škola u gradu.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Na kraju mora biti dobro rješenije.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
