candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,run_id
Osnova za sva naša znanja je škola.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Novo učenje je vrlo teško posao.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
U zemlji ima mnogo novih stranih knjiga.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
U zemlji dolazi mnogo stranih novina.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Treba nam nova knjižnica u školi.,llama3.1:8b,paper_style,SV,50.0,sentence,ollama,20260604_143739
Moje kćeri čita knjigu,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Crna kuća nije doma,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Škola ima novo športsko,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Srećan čovjek radi lijepo,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Veliki ljubimac je naš šačak,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Dječak će učiti glasove,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Kućica se nalazi u parku,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Žuti perajuči voli cvijeće,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Neki đaci vole igračke,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Škola ima novo predavaonica,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Žena čita knjigu o ljubavi,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Ova kuća nije naša vlasništvo,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Crni mačak voli hranu u,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Doktor će dijagnosticirati bolest odmah,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Škola ima novo šačilo,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Beli konj jede cvijeće na,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Sve smo složeni o novim školama,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Žuti perajuči voli cvijeće u,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Crna kuća nije naša vlasništvo,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
Veliki ljubimac ima novo igračke,llama3.1:8b,strict_plain_list,SV,50.0,sentence,ollama,20260604_143739
četrnaestorica,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
neznabeda,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
svjetlina,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
njegovo,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
vilaže,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
središte,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
zvana,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
ovisni,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
nijansa,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
jedinka,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
svjestan,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
čestita,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
nezapamćeno,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
nepodnošljiva,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
podniski,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
vjenčani,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
sviđajući,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
ovisnosti,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
visoki,llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
"niska temperatura nije standardna riječ, ali joj se dopusti uočiti zbog usporedbenih potreba",llama3.1:8b,paper_style,SV,70.0,word,ollama,20260604_143739
Here is the list of 40 Croatian words for auditory rehabilitation research:,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
brzača,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
načelje,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnost,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važan,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važno,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važne,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnosti,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnim,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnom,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnosťu,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnostmi,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnosći,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnostju,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnostiće,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnoće,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važneće,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnostiću,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnosćiće,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
važnostićeju,llama3.1:8b,strict_plain_list,SV,70.0,word,ollama,20260604_143739
Voda je čist.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Rječnik nije dobro izgledao.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Žene su često tajuće.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Kamen je snažan materijal.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Fokusiraj se na zadatak.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Domaćin nas učestvovao.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Hrvati se žive rječju hr.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Svetac ne može dati lažne odgovore.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Baza je vrlo važan dio sustava.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Jezik je snažna sredstvo.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Srednja škola nije samo za učenike.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Nova buba se uveliko širi.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Kuhar nije zaboravio da voda treba biti hladna.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Stara kula na brdu nema nikakvih nedostataka.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Hvala Bogu što smo uspješni u svom poslu.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Najbolja igračka je pisanje i slikanje.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Hrvatska vlada će se pobrinuti za našu sigurnost.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Nije dobro biti sam.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Snažan hrabrost može sprečiti neki zločin.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Bistri tisak je vrlo koristan u slučaju nesreće.,llama3.1:8b,paper_style,SV,70.0,sentence,ollama,20260604_143739
Ja sam hrabar,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Uzorak je lijep,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Merenje je teško,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Brodovi kretnja brza,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Nova vila u gradu,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Kralj je mlad i jak,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Suncu se ne mora,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Voda je hladna čista,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Ljudi su veoma umni,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Zemlja je zemljina mjesto,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Pjesma mi srce boli,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Danas je lijep dan,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Hladno vruće pivo,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Brzoglavo je teško živjeti,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Nova škola u našim gradovima,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Kraljeva kuća je velikanska,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Mora nije daleko od nas,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Ženat je i ima djecu,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Srednja škola je najbolja,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Ljudski život je previše kratak,llama3.1:8b,strict_plain_list,SV,70.0,sentence,ollama,20260604_143739
Brzo,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Bujno,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Cijeli,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Cilj,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Crveno,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Krijumi,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Lavirint,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Maljević,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Mjesto,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Nervoza,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
Svrha,llama3.1:8b,paper_style,V,50.0,word,ollama,20260604_143739
vrlo,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
visoki,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vjenčati,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
živjeti,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
zabava,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
važno,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
važan,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
važnost,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
važnostorin,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vizuelni,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vizualizacija,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vizualizirati,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
virulencija,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vizionar,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vizionarski,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
virtuelna,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
visokonaponska,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vrata,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vratiti,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
vrijeme,llama3.1:8b,strict_plain_list,V,50.0,word,ollama,20260604_143739
Nema mene u gradu.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Voda je hladna.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Nježno će mi biti.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Ona je snažna.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Mladić jede hranu.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Ruka je niska.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Ona je vrlo čista.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Grad ima mnogo zelenja.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Imao sam hladnu večer.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Sretnice su namjeravale da pobijede.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Nemaš li hlađenog piva.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Naši mladići vole hranu.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Nježno će ti biti.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Zbog čiste vode moramo se brinuti.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Mlada žena jede hranu.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Grad ima mnogo hrane.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Ti si zgodan kao što si mlađi.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Srednji grad ima mnogo mladića.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Neka žena nije hladna.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Hladno je ovo ljeto.,llama3.1:8b,paper_style,V,50.0,sentence,ollama,20260604_143739
Voda je slatka,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Cijena je visoka,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Puno je njega,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Slatko je caj,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Djeca igraju vatru,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Nikad nije hladno,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Žutu vatu jede,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Visoko lete ptice,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Slata voda je hladna,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Crni đavor cvjeta u proljeće,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Bijela kiša pada na bilke,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Riječica teče brzo kroz šumu,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Djeca igraju s kamenjem,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Žutu svjetlost razbija u mraku,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Hladan vjetar donosi sneg u jesen,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Crna rijeka protječe kroz grad,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Slatko caj kupi za sebe,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Visoka struja može izgrediti,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Žuta trava raste brzo na sunčanom mjestu,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Djeca igraju s pčelinama,llama3.1:8b,strict_plain_list,V,50.0,sentence,ollama,20260604_143739
Križ,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Zvezda,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Svidjeti,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Žestina,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Žicara,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Vještina,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Bezvesna,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Svršenica,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Živčani,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Sveznost,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Veseli,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Križiti,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Bezenika,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Visoki,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
Vesela,llama3.1:8b,paper_style,V,70.0,word,ollama,20260604_143739
voljeti,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
večer,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
voda,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
vjest,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
vikend,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
zvonik,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
visoki,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
vizualizacija,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
krajolike,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
kontejner,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
koncept,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
komadi,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
krivulja,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
kristalna,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
korijen,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
kvarnerska,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
kamenača,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
kritičan,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
laznička,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
lužine,llama3.1:8b,strict_plain_list,V,70.0,word,ollama,20260604_143739
Mora biti brzo.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Nemoj mi kaziti o nju.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Kneadu njega na ulici.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Žena je bila u velikoj stresu.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Ona nije htjela kupiti novu kozmetiku.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Njezina sestra se udala za đakca.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
On vjeruje da je njen čovjek u vezi sa ženom.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Zbog teške bolesti nije bio u stanju otići na putovanje.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Ona je rekla da će se udati samo za njega.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Nije znala gdje će kupiti novo kozmetiku ili novu obuću.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Zbog svoga muža nije mogla otići na putovanje.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Kneadu ga u džipu i poslali su ga kući.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
"Mora biti brzo, ili će doći kriv.",llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Ona je rekla da mu neće dopustiti da se udaje za njega.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Ono što sam joj rekao nije bilo istina.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
"Nego, moram kupiti novu kozmetiku, ili će biti loša oprema.",llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
"Mora biti brzo, jer će doći neki od njegovih prijatelja.",llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
On vjeruje da je njegova žena u vezi s njegovim bratancem.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
"Nego, moram kupiti novo oruđe, jer će drugi uvrijediti moj muž.",llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Ona je rekla da će se udati samo za njega ako ne bude već u vezi s njegovim bratancem.,llama3.1:8b,paper_style,V,70.0,sentence,ollama,20260604_143739
Voda je hladna,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Crvena vila,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Brzo jede,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Cijena jest,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Niska cesta,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Švedska kraljica,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Život nije lažan,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Svaka nula ima znak,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Visoka struja zahtjeva energiju,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Gorki sok ovisi od kiselina,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Crveni voz vodi putnici,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Puno novih zadataka čekaju,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Mlađa žena nosi plavu školjku,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Niski zvuk nije glasan kao višak,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Škola zahtjeva visoke cijene ugovora,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Visoki stupanj neizvršavanja ovisi o kvaliteti,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Gorko je kad piju bez vode,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Svaki broj ima jednu ili dvije znakove,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Crvene boje su vrlo različite od niskih,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
Škola zahtjeva da studenti rade više zadataka,llama3.1:8b,strict_plain_list,V,70.0,sentence,ollama,20260604_143739
