run_id,candidate_id,candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,source_file,original_text,normalized_text,phonemes,total_phonemes,target_count,saturation_percentage,passes_saturation,is_valid,failure_reasons,word_count,dictionary_mode,dictionary_backend,dictionary_word_validity,dictionary_invalid_words,dictionary_unknown_words,dictionary_review_complete
20260604_160319,20260604_160319_00000,buba,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buba,buba,b u b a,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00001,bubanj,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubanj,bubanj,b u b a nj,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00002,bubica,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubica,bubica,b u b i c a,6,3,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00003,bubnjar,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnjar,bubnjar,b u b nj a r,6,4,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00004,bubamara,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubamara,bubamara,b u b a m a r a,8,4,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00005,bunar,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bunar,bunar,b u n a r,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00006,buna,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buna,buna,b u n a,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00007,bumbar,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bumbar,bumbar,b u m b a r,6,4,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00008,bum,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bum,bum,b u m,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00009,pumpa,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pumpa,pumpa,p u m p a,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00010,puna,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puna,puna,p u n a,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00011,pun,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pun,pun,p u n,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00012,puno,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puno,puno,p u n o,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00013,punina,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punina,punina,p u n i n a,6,4,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00014,unuk,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,unuk,unuk,u n u k,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00015,unuka,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,unuka,unuka,u n u k a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00016,munja,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,munja,munja,m u nj a,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00017,mumljanje,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,mumljanje,mumljanje,m u m lj a nj e,7,4,57.14285714285714,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00029,puni,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puni,puni,p u n i,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00034,munjina,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,munjina,munjina,m u nj i n a,6,4,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00038,bubnjava,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnjava,bubnjava,b u b nj a v a,7,4,57.14285714285714,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00039,punjenje,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punjenje,punjenje,p u nj e nj e,6,4,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00040,Mama mumlja punu bundu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama mumlja punu bundu.,mama mumlja punu bundu,m a m a m u m lj a p u n u b u n d u,18,13,72.22222222222221,True,True,,4,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00045,Mamin unuk bubnja.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mamin unuk bubnja.,mamin unuk bubnja,m a m i n u n u k b u b nj a,14,10,71.42857142857143,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00046,Buba mumlja mami.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba mumlja mami.,buba mumlja mami,b u b a m u m lj a m a m i,13,8,61.53846153846154,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00048,Bubanj puni buku.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Bubanj puni buku.,bubanj puni buku,b u b a nj p u n i b u k u,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00052,Unuk mumlja mami.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk mumlja mami.,unuk mumlja mami,u n u k m u m lj a m a m i,13,8,61.53846153846154,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00053,Buba puni bunar.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba puni bunar.,buba puni bunar,b u b a p u n i b u n a r,13,9,69.23076923076923,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00055,Mamin bunar pupa.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mamin bunar pupa.,mamin bunar pupa,m a m i n b u n a r p u p a,14,9,64.28571428571429,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00057,Mama pumpa gumu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama pumpa gumu.,mama pumpa gumu,m a m a p u m p a g u m u,13,9,69.23076923076923,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00059,Buba bubnja mami.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba bubnja mami.,buba bubnja mami,b u b a b u b nj a m a m i,13,9,69.23076923076923,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00060,Mama puni pumpu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama puni pumpu.,mama puni pumpu,m a m a p u n i p u m p u,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00061,Buba budi mamu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba budi mamu.,buba budi mamu,b u b a b u d i m a m u,12,8,66.66666666666666,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00062,Unuk nosi bundu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk nosi bundu.,unuk nosi bundu,u n u k n o s i b u n d u,13,8,61.53846153846154,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00063,Mama nudi bunar.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama nudi bunar.,mama nudi bunar,m a m a n u d i b u n a r,13,7,53.84615384615385,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00066,Mama kupuje bundu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama kupuje bundu.,mama kupuje bundu,m a m a k u p u j e b u n d u,15,9,60.0,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00067,Unuk pumpa gumu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk pumpa gumu.,unuk pumpa gumu,u n u k p u m p a g u m u,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00068,Buba pada u bunar.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba pada u bunar.,buba pada u bunar,b u b a p a d a u b u n a r,14,8,57.14285714285714,True,True,,4,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00069,Mama budi unuka.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama budi unuka.,mama budi unuka,m a m a b u d i u n u k a,13,7,53.84615384615385,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00072,Mama plete punđu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama plete punđu.,mama plete punđu,m a m a p l e t e p u n đ u,14,7,50.0,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00073,Unuk nosi pupu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk nosi pupu.,unuk nosi pupu,u n u k n o s i p u p u,12,8,66.66666666666666,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00075,Bunar puni munja.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Bunar puni munja.,bunar puni munja,b u n a r p u n i m u nj a,13,9,69.23076923076923,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00076,Mama kupuje pumpu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama kupuje pumpu.,mama kupuje pumpu,m a m a k u p u j e p u m p u,15,10,66.66666666666666,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00077,Buba nosi bundu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba nosi bundu.,buba nosi bundu,b u b a n o s i b u n d u,13,8,61.53846153846154,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00079,Unuk puni bunar.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk puni bunar.,unuk puni bunar,u n u k p u n i b u n a r,13,9,69.23076923076923,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00084,punu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punu,punu,p u n u,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00086,pumpe,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pumpe,pumpe,p u m p e,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00087,pumpu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pumpu,pumpu,p u m p u,5,5,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00089,bubu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubu,bubu,b u b u,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00090,bube,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bube,bube,b u b e,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00091,bubi,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubi,bubi,b u b i,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00093,bubnja,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnja,bubnja,b u b nj a,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00094,bubnju,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnju,bubnju,b u b nj u,5,5,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00095,bubnjem,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnjem,bubnjem,b u b nj e m,6,5,83.33333333333334,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00097,bunu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bunu,bunu,b u n u,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00098,buni,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buni,buni,b u n i,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00118,munju,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,munju,munju,m u nj u,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00120,Mama pumpa pumpu.,ChatGPT Plus,paper_style,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama pumpa pumpu.,mama pumpa pumpu,m a m a p u m p a p u m p u,14,11,78.57142857142857,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00121,Baba puni pumpu.,ChatGPT Plus,paper_style,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Baba puni pumpu.,baba puni pumpu,b a b a p u n i p u m p u,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00126,Buba puni pumpu.,ChatGPT Plus,paper_style,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba puni pumpu.,buba puni pumpu,b u b a p u n i p u m p u,13,11,84.61538461538461,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00132,Unuk pumpa pumpu.,ChatGPT Plus,paper_style,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk pumpa pumpu.,unuk pumpa pumpu,u n u k p u m p a p u m p u,14,12,85.71428571428571,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00138,Unuk puni bubanj.,ChatGPT Plus,paper_style,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk puni bubanj.,unuk puni bubanj,u n u k p u n i b u b a nj,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00143,Unuk puni pumpu.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk puni pumpu.,unuk puni pumpu,u n u k p u n i p u m p u,13,11,84.61538461538461,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00145,Buba puni bundu.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba puni bundu.,buba puni bundu,b u b a p u n i b u n d u,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00147,Unuk puni bundu.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk puni bundu.,unuk puni bundu,u n u k p u n i b u n d u,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00149,Buba puni bubanj.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba puni bubanj.,buba puni bubanj,b u b a p u n i b u b a nj,13,10,76.92307692307693,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00153,Buba pumpa pumpu.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba pumpa pumpu.,buba pumpa pumpu,b u b a p u m p a p u m p u,14,12,85.71428571428571,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00154,Baba pumpa pumpu.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Baba pumpa pumpu.,baba pumpa pumpu,b a b a p u m p a p u m p u,14,11,78.57142857142857,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00156,Mama pumpa bubanj.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama pumpa bubanj.,mama pumpa bubanj,m a m a p u m p a b u b a nj,14,10,71.42857142857143,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00157,Buba pumpa bubanj.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba pumpa bubanj.,buba pumpa bubanj,b u b a p u m p a b u b a nj,14,11,78.57142857142857,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00158,Baba pumpa bubanj.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Baba pumpa bubanj.,baba pumpa bubanj,b a b a p u m p a b u b a nj,14,10,71.42857142857143,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00159,Unuk pumpa bubanj.,ChatGPT Plus,strict_plain_list,N,70.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk pumpa bubanj.,unuk pumpa bubanj,u n u k p u m p a b u b a nj,14,11,78.57142857142857,True,True,,3,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00160,vol,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,vol,vol,v o l,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00161,gol,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,gol,gol,g o l,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00162,golo,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,golo,golo,g o l o,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00163,glog,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,glog,glog,g l o g,4,4,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00164,lov,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,lov,lov,l o v,3,3,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00165,lovor,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,lovor,lovor,l o v o r,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00166,lovac,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,lovac,lovac,l o v a c,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00167,golub,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,golub,golub,g o l u b,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00168,govor,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,govor,govor,g o v o r,5,4,80.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00169,olovo,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,olovo,olovo,o l o v o,5,5,100.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00170,uho,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,uho,uho,u h o,3,2,66.66666666666666,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00171,gluh,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,gluh,gluh,g l u h,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00172,gluhi,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,gluhi,gluhi,g l u h i,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00173,vlaga,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,vlaga,vlaga,v l a g a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00174,glava,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,glava,glava,g l a v a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00175,plug,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,plug,plug,p l u g,4,2,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00176,hvala,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,hvala,hvala,h v a l a,5,3,60.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00177,volja,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,volja,volja,v o lj a,4,3,75.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
20260604_160319,20260604_160319_00178,lula,ChatGPT Plus,paper_style,SN,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,lula,lula,l u l a,4,2,50.0,True,True,,1,hunspell_cli,hunspell_cli,yes,,,yes
